"id","site","building","room","function","placement","measurement_type","value","timestamp"
2810,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37460.04","2024-01-30 15:39:18"
2811,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37438.06","2024-01-30 15:39:20"
2812,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37438.06","2024-01-30 15:39:20"
2813,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37417.3","2024-01-30 15:39:21"
2814,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38239.44","2024-01-30 15:39:23"
2815,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37477.43","2024-01-30 15:39:24"
2816,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37447.9","2024-01-30 15:39:26"
2817,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37427.51","2024-01-30 15:39:27"
2818,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37419.69","2024-01-30 15:39:28"
2819,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37484.99","2024-01-30 15:39:30"
2820,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37490.75","2024-01-30 15:39:32"
2821,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37473.11","2024-01-30 15:39:34"
2822,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37295.24","2024-01-30 15:39:35"
2823,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37225.87","2024-01-30 15:39:37"
2824,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37221.43","2024-01-30 15:39:38"
2825,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37623.49","2024-01-30 15:39:39"
2826,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37623.49","2024-01-30 15:39:40"
2827,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37261.75","2024-01-30 15:39:41"
2828,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37243.15","2024-01-30 15:39:42"
2829,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37241.11","2024-01-30 15:39:44"
2830,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37186.62","2024-01-30 15:39:45"
2831,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37560.37","2024-01-30 15:39:47"
2832,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37703.9","2024-01-30 15:39:48"
2833,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37560.97","2024-01-30 15:39:49"
2834,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37560.97","2024-01-30 15:39:50"
2835,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37553.28","2024-01-30 15:39:51"
2836,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37187.34","2024-01-30 15:39:53"
2837,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37214.47","2024-01-30 15:39:55"
2838,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37192.98","2024-01-30 15:39:56"
2839,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37243.87","2024-01-30 15:39:58"
2840,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38179.67","2024-01-30 15:39:59"
2841,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38179.67","2024-01-30 15:40:00"
2842,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463213","2024-01-30 15:40:00"
2843,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","56.7748","2024-01-30 15:40:00"
2844,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37267.4","2024-01-30 15:40:00"
2845,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","55.3366","2024-01-30 15:40:00"
2846,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","52.8519","2024-01-30 15:40:00"
2847,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","233.86","2024-01-30 15:40:00"
2848,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","234.72","2024-01-30 15:40:00"
2849,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","234.02","2024-01-30 15:40:00"
2850,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37429.9","2024-01-30 15:40:02"
2851,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36984.87","2024-01-30 15:40:03"
2852,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36977.18","2024-01-30 15:40:05"
2853,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36931.1","2024-01-30 15:40:06"
2854,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36970.83","2024-01-30 15:40:08"
2855,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36997.35","2024-01-30 15:40:09"
2856,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36997.35","2024-01-30 15:40:10"
2857,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37010.32","2024-01-30 15:40:10"
2858,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37006.95","2024-01-30 15:40:12"
2859,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36980.79","2024-01-30 15:40:14"
2860,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36949.7","2024-01-30 15:40:16"
2861,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36967.94","2024-01-30 15:40:17"
2862,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36990.14","2024-01-30 15:40:19"
2863,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36990.14","2024-01-30 15:40:20"
2864,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36987.63","2024-01-30 15:40:20"
2865,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36976.71","2024-01-30 15:40:21"
2866,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37018.35","2024-01-30 15:40:23"
2867,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37438.43","2024-01-30 15:40:24"
2868,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36972.99","2024-01-30 15:40:26"
2869,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37305.81","2024-01-30 15:40:27"
2870,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37287.45","2024-01-30 15:40:29"
2871,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37287.45","2024-01-30 15:40:30"
2872,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37319.61","2024-01-30 15:40:30"
2873,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37276.76","2024-01-30 15:40:31"
2874,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37287.08","2024-01-30 15:40:33"
2875,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36986.79","2024-01-30 15:40:35"
2876,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37619.41","2024-01-30 15:40:37"
2877,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37021.11","2024-01-30 15:40:38"
2878,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37062.04","2024-01-30 15:40:40"
2879,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37062.04","2024-01-30 15:40:40"
2880,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37005.99","2024-01-30 15:40:41"
2881,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36998.55","2024-01-30 15:40:44"
2882,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37047.04","2024-01-30 15:40:45"
2883,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37440.58","2024-01-30 15:40:47"
2884,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37005.04","2024-01-30 15:40:48"
2885,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37032.87","2024-01-30 15:40:50"
2886,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37032.87","2024-01-30 15:40:50"
2887,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37044.76","2024-01-30 15:40:51"
2888,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37029.63","2024-01-30 15:40:52"
2889,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37003.24","2024-01-30 15:40:54"
2890,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36960.27","2024-01-30 15:40:56"
2891,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36981.87","2024-01-30 15:40:58"
2892,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37019.31","2024-01-30 15:40:59"
2893,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37019.31","2024-01-30 15:41:00"
2894,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463214","2024-01-30 15:41:00"
2895,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","55.7364","2024-01-30 15:41:00"
2896,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","233.62","2024-01-30 15:41:00"
2897,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","55.6837","2024-01-30 15:41:00"
2898,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","52.781","2024-01-30 15:41:00"
2899,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","234.52","2024-01-30 15:41:00"
2900,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","233.96","2024-01-30 15:41:00"
2901,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37054.35","2024-01-30 15:41:01"
2902,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36991.95","2024-01-30 15:41:02"
2903,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37033.12","2024-01-30 15:41:03"
2904,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37039.84","2024-01-30 15:41:05"
2905,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37011.16","2024-01-30 15:41:06"
2906,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37004.56","2024-01-30 15:41:08"
2907,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37639.45","2024-01-30 15:41:09"
2908,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37639.45","2024-01-30 15:41:10"
2909,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37204.98","2024-01-30 15:41:11"
2910,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37907.94","2024-01-30 15:41:12"
2911,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","36973.23","2024-01-30 15:41:13"
2912,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37317.93","2024-01-30 15:41:15"
2913,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38488.12","2024-01-30 15:41:17"
2914,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38545.97","2024-01-30 15:41:19"
2915,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38545.97","2024-01-30 15:41:20"
2916,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38528.56","2024-01-30 15:41:20"
2917,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38555.34","2024-01-30 15:41:22"
2918,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38510.44","2024-01-30 15:41:23"
2919,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38497.84","2024-01-30 15:41:24"
2920,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38510.32","2024-01-30 15:41:26"
2921,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38513.08","2024-01-30 15:41:27"
2922,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38838.58","2024-01-30 15:41:29"
2923,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38838.58","2024-01-30 15:41:30"
2924,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38810.97","2024-01-30 15:41:30"
2925,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","39270.29","2024-01-30 15:41:32"
2926,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38852.62","2024-01-30 15:41:33"
2927,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38612.09","2024-01-30 15:41:34"
2928,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38450.67","2024-01-30 15:41:36"
2929,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38439.4","2024-01-30 15:41:38"
2930,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38672.95","2024-01-30 15:41:40"
2931,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38672.95","2024-01-30 15:41:40"
2932,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","39346.98","2024-01-30 15:41:41"
2933,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38581.49","2024-01-30 15:41:43"
2934,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38497.48","2024-01-30 15:41:44"
2935,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38515.12","2024-01-30 15:41:45"
2936,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38567.21","2024-01-30 15:41:47"
2937,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38596.98","2024-01-30 15:41:48"
2938,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38643.3","2024-01-30 15:41:50"
2939,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38643.3","2024-01-30 15:41:50"
2940,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38542.49","2024-01-30 15:41:51"
2941,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38578.85","2024-01-30 15:41:53"
2942,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","39010.33","2024-01-30 15:41:54"
2943,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38552.33","2024-01-30 15:41:55"
2944,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38531.56","2024-01-30 15:41:57"
2945,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38570.21","2024-01-30 15:41:59"
2946,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38570.21","2024-01-30 15:42:00"
2947,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463214","2024-01-30 15:42:00"
2948,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","55.7733","2024-01-30 15:42:00"
2949,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","233.39","2024-01-30 15:42:00"
2950,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","234.6","2024-01-30 15:42:00"
2951,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","61.9533","2024-01-30 15:42:00"
2952,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","52.7412","2024-01-30 15:42:00"
2953,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","234.13","2024-01-30 15:42:00"
2954,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38556.41","2024-01-30 15:42:01"
2955,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38510.33","2024-01-30 15:42:02"
2956,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38536.61","2024-01-30 15:42:04"
2957,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38531.57","2024-01-30 15:42:05"
2958,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38591.94","2024-01-30 15:42:06"
2959,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38554.01","2024-01-30 15:42:08"
2960,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38531.92","2024-01-30 15:42:09"
2961,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38531.92","2024-01-30 15:42:10"
2962,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38568.29","2024-01-30 15:42:11"
2963,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38886.1","2024-01-30 15:42:12"
2964,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38913.83","2024-01-30 15:42:14"
2965,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38826.94","2024-01-30 15:42:15"
2966,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38735.6","2024-01-30 15:42:16"
2967,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38769.44","2024-01-30 15:42:18"
2968,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38769.44","2024-01-30 15:42:20"
2969,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38771.12","2024-01-30 15:42:20"
2970,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38742.68","2024-01-30 15:42:22"
2971,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38436.75","2024-01-30 15:42:23"
2972,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38517.76","2024-01-30 15:42:25"
2973,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38464.72","2024-01-30 15:42:26"
2974,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38446.71","2024-01-30 15:42:27"
2975,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38427.04","2024-01-30 15:42:29"
2976,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38427.04","2024-01-30 15:42:30"
2977,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38437.23","2024-01-30 15:42:30"
2978,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38629.38","2024-01-30 15:42:32"
2979,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38621.58","2024-01-30 15:42:33"
2980,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","38605.87","2024-01-30 15:42:35"
2981,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","37100.33","2024-01-30 15:42:36"
2982,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","33361.94","2024-01-30 15:42:37"
2983,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","33298.34","2024-01-30 15:42:39"
2984,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","33272.4","2024-01-30 15:42:41"
2985,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","33277.1","2024-01-30 15:42:43"
2986,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","34773.27","2024-01-30 15:42:44"
2987,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35228.14","2024-01-30 15:42:46"
2988,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35215.66","2024-01-30 15:42:47"
2989,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35218.54","2024-01-30 15:42:48"
2990,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35218.18","2024-01-30 15:42:50"
2991,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35209.78","2024-01-30 15:42:51"
2992,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35173.4","2024-01-30 15:42:53"
2993,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35230.18","2024-01-30 15:42:54"
2994,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35663.69","2024-01-30 15:42:56"
2995,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35203.54","2024-01-30 15:42:57"
2996,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35171.49","2024-01-30 15:42:58"
2997,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463214","2024-01-30 15:43:00"
2998,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","62.9777","2024-01-30 15:43:00"
2999,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35186.49","2024-01-30 15:43:00"
3000,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","47.8786","2024-01-30 15:43:00"
3001,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","233.4","2024-01-30 15:43:00"
3002,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","234.7","2024-01-30 15:43:00"
3003,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","45.0145","2024-01-30 15:43:00"
3004,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","234.26","2024-01-30 15:43:00"
3005,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35625.89","2024-01-30 15:43:02"
3006,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35243.98","2024-01-30 15:43:04"
3007,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35236.53","2024-01-30 15:43:05"
3008,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35206.78","2024-01-30 15:43:07"
3009,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35214.81","2024-01-30 15:43:08"
3010,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35393.29","2024-01-30 15:43:09"
3011,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35393.29","2024-01-30 15:43:10"
3012,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35534.79","2024-01-30 15:43:11"
3013,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35521.71","2024-01-30 15:43:12"
3014,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35481.38","2024-01-30 15:43:14"
3015,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35464.81","2024-01-30 15:43:15"
3016,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35206.42","2024-01-30 15:43:17"
3017,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35640.65","2024-01-30 15:43:18"
3018,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35199.81","2024-01-30 15:43:19"
3019,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35199.81","2024-01-30 15:43:20"
3020,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35287.07","2024-01-30 15:43:21"
3021,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35312.5","2024-01-30 15:43:23"
3022,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35296.07","2024-01-30 15:43:25"
3023,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35184.69","2024-01-30 15:43:26"
3024,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35224.89","2024-01-30 15:43:28"
3025,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35225.01","2024-01-30 15:43:30"
3026,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35277.35","2024-01-30 15:43:30"
3027,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35243.37","2024-01-30 15:43:32"
3028,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35223.82","2024-01-30 15:43:33"
3029,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35231.74","2024-01-30 15:43:35"
3030,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35381.4","2024-01-30 15:43:36"
3031,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35234.86","2024-01-30 15:43:38"
3032,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35216.62","2024-01-30 15:43:39"
3033,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35216.62","2024-01-30 15:43:40"
3034,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35640.29","2024-01-30 15:43:40"
3035,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35255.01","2024-01-30 15:43:42"
3036,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35232.7","2024-01-30 15:43:44"
3037,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35225.74","2024-01-30 15:43:46"
3038,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35230.9","2024-01-30 15:43:47"
3039,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35292.35","2024-01-30 15:43:49"
3040,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35292.35","2024-01-30 15:43:50"
3041,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35313.95","2024-01-30 15:43:50"
3042,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35321.39","2024-01-30 15:43:51"
3043,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35287.78","2024-01-30 15:43:53"
3044,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35346.36","2024-01-30 15:43:54"
3045,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35363.16","2024-01-30 15:43:56"
3046,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35368.44","2024-01-30 15:43:57"
3047,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35374.69","2024-01-30 15:43:59"
3048,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463215","2024-01-30 15:44:00"
3049,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","63.1846","2024-01-30 15:44:00"
3050,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35374.69","2024-01-30 15:44:00"
3051,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35396.05","2024-01-30 15:44:00"
3052,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","48.0967","2024-01-30 15:44:00"
3053,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","233.75","2024-01-30 15:44:00"
3054,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","235.06","2024-01-30 15:44:00"
3055,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","45.2054","2024-01-30 15:44:00"
3056,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","234.66","2024-01-30 15:44:00"
3057,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35845.28","2024-01-30 15:44:01"
3058,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35440.93","2024-01-30 15:44:03"
3059,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35732.58","2024-01-30 15:44:05"
3060,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35729.1","2024-01-30 15:44:07"
3061,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35781.43","2024-01-30 15:44:08"
3062,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35759.82","2024-01-30 15:44:10"
3063,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35759.82","2024-01-30 15:44:10"
3064,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35812.63","2024-01-30 15:44:11"
3065,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35484.75","2024-01-30 15:44:12"
3066,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35228.01","2024-01-30 15:44:14"
3067,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35133.32","2024-01-30 15:44:15"
3068,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35152.77","2024-01-30 15:44:17"
3069,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35200.29","2024-01-30 15:44:18"
3070,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35194.29","2024-01-30 15:44:20"
3071,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35194.29","2024-01-30 15:44:20"
3072,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35212.3","2024-01-30 15:44:21"
3073,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35198.02","2024-01-30 15:44:22"
3074,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","35595.64","2024-01-30 15:44:24"
